fips,county,si_crude_rate,sii_crude_rate,mh_provider_rate,pct_uninsured,pct_unemployed,pct_children_poverty,avg_mentally_unhealthy_days,population,pct_rural,log_population,mh_provider_ratio,mh_provider_rate_z,capacity_score,si_crude_rate_z,sii_crude_rate_z,burden_score,gap_index,cluster_labels,cluster_name
37069,Franklin,42.4,9.2,140.25792,12.739343467,3.4866065034,15.0,5.1425601644,17800,78.892567045,9.786953736280177,713.0,-0.5377026232897434,-0.5377026232897434,-0.5131349032279026,-0.5269199098432932,-0.5200274065355979,0.0176752167541455,1,"Under-Resourced, Moderate Need"
37177,Tyrrell,28.7,0.0,28.89338,15.693581781,5.0566037736,29.9,5.262592542,819,100.0,6.70808408385307,3461.0,-1.2281198795645898,-1.2281198795645898,-1.2088938278342234,-2.800683123050748,-2.0047884754424854,-0.7766685958778956,1,"Under-Resourced, Moderate Need"
37113,Macon,50.4,14.0,223.88837,16.231406197,3.1655548817,20.5,5.2443361035,7386,74.717674393,8.90734159541251,447.0,-0.0192260433116756,-0.0192260433116756,-0.1068523195161823,0.6593913318301617,0.2762695061569897,0.2954955494686653,1,"Under-Resourced, Moderate Need"
37143,Perquimans,37.3,11.9,67.27966,11.45689012,4.0015847861,24.8,5.2616904026,2365,100.0,7.768533300926033,1486.0,-0.9901397279274706,-0.9901397279274706,-0.7721400503441243,0.1403801635980253,-0.3158799433730494,0.6742597845544211,1,"Under-Resourced, Moderate Need"
37037,Chatham,29.4,9.5,178.86896,11.45377427,2.9571657431,11.7,4.6824296086,15972,64.036180114,9.678592468183112,559.0,-0.2983290462182776,-0.2983290462182776,-1.173344101759448,-0.452775457238702,-0.813059779499075,-0.5147307332807973,2,Well-Resourced
37019,Brunswick,32.8,6.7,125.65327,10.2509465,4.2059868087,16.8,4.9556526691,27313,36.381526486,10.215118058306537,796.0,-0.6282458283517356,-0.6282458283517356,-1.0006740036819668,-1.1447903482148838,-1.0727321759484254,-0.4444863475966898,1,"Under-Resourced, Moderate Need"
37067,Forsyth,83.7,17.7,389.90026,11.490865664,3.5335557831,23.2,4.9807551524,97657,7.5814840952,11.489216618323422,256.0,1.009983735696989,1.009983735696989,1.584298935183853,1.5738395806201162,1.5790692579019847,0.5690855222049958,2,Well-Resourced
37005,Alleghany,55.9,12.0,229.23647,17.302539237,4.4772620722,24.5,5.5497508392,2217,100.0,7.703910209616311,436.0,0.0139301168833334,0.0139301168833334,0.1724669567856252,0.1650949811328889,0.1687809689592571,0.1548508520759236,0,"High Need, Under-Resourced"
37077,Granville,43.4,12.8,395.54927,11.997114242,3.047800269,15.8,5.2278382627,15179,71.433958552,9.627668172626858,253.0,1.045005421997396,1.045005421997396,-0.4623495802639375,0.3628135214117982,-0.0497680294260696,-1.0947734514234655,2,Well-Resourced
37039,Cherokee,29.7,9.4,166.89476,13.45510805,3.8657913931,24.5,5.3066146459,5241,100.0,8.564267598802166,599.0,-0.3725644743903534,-0.3725644743903534,-1.1581085048702584,-0.4774902747735656,-0.817799389821912,-0.4452349154315586,1,"Under-Resourced, Moderate Need"
37025,Cabarrus,49.5,10.9,346.22692,8.7938851026,3.2445663642,12.4,4.5024242116,62781,17.272058954,11.04740775890878,289.0,0.7392258483554843,0.7392258483554843,-0.1525591101837508,-0.106768011750611,-0.1296635609671809,-0.8688894093226652,2,Well-Resourced
37125,Moore,39.7,7.3,273.15759,10.19142391,3.441304954,12.6,4.8386606229,24796,49.543253081,10.11843762882181,366.0,0.2862241447930999,0.2862241447930999,-0.6502552752306079,-0.996501443005702,-0.8233783591181549,-1.1096025039112547,2,Well-Resourced
37045,Cleveland,72.0,15.7,163.74361,10.961241878,3.4662743596,26.0,5.2651831729,23721,62.201187713,10.074116010739036,611.0,-0.3921003907341958,-0.3921003907341958,0.9901106565054622,1.0795432299228434,1.0348269432141528,1.4269273339483486,0,"High Need, Under-Resourced"
37147,Pitt,56.8,10.6,486.5263,10.460886456,3.9328547912,23.2,4.8780648366,43748,26.851617981,10.686201176455116,206.0,1.609027968461777,1.609027968461777,0.2181737474531937,-0.1809124643552021,0.0186306415489957,-1.5903973269127811,2,Well-Resourced
37031,Carteret,19.2,6.2,202.54256,12.258668047,3.2424826405,14.4,5.0970228215,14354,30.597169282,9.571783927990015,494.0,-0.1515618440357138,-0.1515618440357138,-1.6913543959918913,-1.268364435889202,-1.4798594159405467,-1.3282975719048329,1,"Under-Resourced, Moderate Need"
